penalty,combo_size,feature_combo,feature,coefficient,abs_coefficient,direction,fullfit_best_c,intercept,fullfit_best_threshold,fullfit_inner_fn,fullfit_inner_fp,fullfit_inner_balanced_accuracy
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,0.001515774134644356,0.001515774134644356,toward_high,0.01,0.0012656808168251593,0.45529790694964556,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_palm_distance_angstrom_repstd,-0.953806238127437,0.953806238127437,toward_low,1.0,-0.017018270950487472,0.09188832837851302,0,8,0.5555555555555556
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.10513606790679102,0.10513606790679102,toward_low,1.0,-0.017018270950487472,0.09188832837851302,0,8,0.5555555555555556
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,0.08897995480318752,0.08897995480318752,toward_high,1.0,-0.017018270950487472,0.09188832837851302,0,8,0.5555555555555556
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,residue_min_distance_TYR318_angstrom_repstd,-0.014394750524676689,0.014394750524676689,toward_low,1.0,-0.017018270950487472,0.09188832837851302,0,8,0.5555555555555556
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,ligand_palm_distance_angstrom_repstd,-0.3042154919435679,0.3042154919435679,toward_low,0.1,0.007529698899070379,0.2252556498159728,0,8,0.5555555555555556
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,ligand_pose_rmsd_angstrom_repstd,0.13950301708852714,0.13950301708852714,toward_high,0.1,0.007529698899070379,0.2252556498159728,0,8,0.5555555555555556
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,residue_min_distance_VAL179_angstrom_repstd,-0.06558177548421777,0.06558177548421777,toward_low,0.1,0.007529698899070379,0.2252556498159728,0,8,0.5555555555555556
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,residue_min_distance_TYR318_angstrom_repstd,-0.04257983705524545,0.04257983705524545,toward_low,0.1,0.007529698899070379,0.2252556498159728,0,8,0.5555555555555556
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,ligand_palm_distance_angstrom_repstd,-0.04484457841251698,0.04484457841251698,toward_low,0.01,0.0024089516425821644,0.47057162572350975,0,6,0.6666666666666666
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.041797462412046446,0.041797462412046446,toward_low,0.01,0.0024089516425821644,0.47057162572350975,0,6,0.6666666666666666
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.015723921479893804,0.015723921479893804,toward_low,0.01,0.0024089516425821644,0.47057162572350975,0,6,0.6666666666666666
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_TYR318_angstrom_repstd,-0.011210429099059654,0.011210429099059654,toward_low,0.01,0.0024089516425821644,0.47057162572350975,0,6,0.6666666666666666
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_pose_rmsd_angstrom_repstd,0.022633671760798623,0.022633671760798623,toward_high,0.01,0.0005178072041341292,0.46205549183228434,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.015885006986031555,0.015885006986031555,toward_low,0.01,0.0005178072041341292,0.46205549183228434,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,residue_min_distance_TYR318_angstrom_repstd,-0.011834440168262662,0.011834440168262662,toward_low,0.01,0.0005178072041341292,0.46205549183228434,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,0.0017319456251894702,0.0017319456251894702,toward_high,0.01,0.0005178072041341292,0.46205549183228434,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.04169919750820899,0.04169919750820899,toward_low,0.01,0.0015473217522087117,0.45693679386415353,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,ligand_pose_rmsd_angstrom_repstd,0.02216508433099555,0.02216508433099555,toward_high,0.01,0.0015473217522087117,0.45693679386415353,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.01615249506287797,0.01615249506287797,toward_low,0.01,0.0015473217522087117,0.45693679386415353,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_TYR318_angstrom_repstd,-0.012065862565273623,0.012065862565273623,toward_low,0.01,0.0015473217522087117,0.45693679386415353,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_entrance_distance_angstrom_mean,residue_min_distance_PRO236_angstrom_mean,0.037499979415349896,0.037499979415349896,toward_high,0.01,0.0010420898073429576,0.4306888774466925,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_entrance_distance_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.016203884935887466,0.016203884935887466,toward_low,0.01,0.0010420898073429576,0.4306888774466925,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_entrance_distance_angstrom_mean,residue_min_distance_TYR318_angstrom_repstd,-0.01172463778152654,0.01172463778152654,toward_low,0.01,0.0010420898073429576,0.4306888774466925,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,0.0019825646007554892,0.0019825646007554892,toward_high,0.01,0.0010420898073429576,0.4306888774466925,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,residue_min_distance_PRO236_angstrom_mean,0.03749054131161427,0.03749054131161427,toward_high,0.01,0.001081138519123975,0.45293984501821327,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.016195435486818628,0.016195435486818628,toward_low,0.01,0.001081138519123975,0.45293984501821327,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,residue_min_distance_TYR318_angstrom_repstd,-0.011679041950891637,0.011679041950891637,toward_low,0.01,0.001081138519123975,0.45293984501821327,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,0.000999787109367646,0.000999787109367646,toward_high,0.01,0.001081138519123975,0.45293984501821327,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_distance_angstrom_repstd,residue_min_distance_PRO236_angstrom_mean,2.283436621381729,2.283436621381729,toward_high,10.0,0.3017279635888256,0.15511732773130438,0,4,0.7777777777777778
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_distance_angstrom_repstd,ligand_palm_distance_angstrom_repstd,-2.129743543248876,2.129743543248876,toward_low,10.0,0.3017279635888256,0.15511732773130438,0,4,0.7777777777777778
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_distance_angstrom_repstd,residue_min_distance_TYR318_angstrom_repstd,0.6268031480108254,0.6268031480108254,toward_high,10.0,0.3017279635888256,0.15511732773130438,0,4,0.7777777777777778
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_distance_angstrom_repstd,residue_min_distance_VAL179_angstrom_repstd,-0.3781991987026551,0.3781991987026551,toward_low,10.0,0.3017279635888256,0.15511732773130438,0,4,0.7777777777777778
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,residue_min_distance_PRO236_angstrom_mean,0.03750231305777543,0.03750231305777543,toward_high,0.01,0.0013981575124616796,0.44444109464873904,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,ligand_pose_rmsd_angstrom_repstd,0.022666217600238785,0.022666217600238785,toward_high,0.01,0.0013981575124616796,0.44444109464873904,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,residue_min_distance_VAL179_angstrom_repstd,-0.01588032982999939,0.01588032982999939,toward_low,0.01,0.0013981575124616796,0.44444109464873904,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,residue_min_distance_TYR318_angstrom_repstd,-0.011699317839625172,0.011699317839625172,toward_low,0.01,0.0013981575124616796,0.44444109464873904,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL106_angstrom_mean,residue_min_distance_PRO236_angstrom_mean,0.03735003499346258,0.03735003499346258,toward_high,0.01,0.0011077508716791033,0.4345016258685618,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL106_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.015920431637920583,0.015920431637920583,toward_low,0.01,0.0011077508716791033,0.4345016258685618,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL106_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,0.012970496414919373,0.012970496414919373,toward_high,0.01,0.0011077508716791033,0.4345016258685618,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL106_angstrom_mean,residue_min_distance_TYR318_angstrom_repstd,-0.011214647912294547,0.011214647912294547,toward_low,0.01,0.0011077508716791033,0.4345016258685618,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.041104882013362216,0.041104882013362216,toward_low,0.01,0.002033049225095029,0.45829329554950093,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_PRO236_angstrom_mean,0.03654089553318312,0.03654089553318312,toward_high,0.01,0.002033049225095029,0.45829329554950093,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.016456754710456847,0.016456754710456847,toward_low,0.01,0.002033049225095029,0.45829329554950093,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_TYR318_angstrom_repstd,-0.011936262486652971,0.011936262486652971,toward_low,0.01,0.002033049225095029,0.45829329554950093,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_entrance_distance_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.015911347530610236,0.015911347530610236,toward_low,0.01,2.9707707767346276e-05,0.42442368626557103,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_entrance_distance_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,0.013448482317324977,0.013448482317324977,toward_high,0.01,2.9707707767346276e-05,0.42442368626557103,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_entrance_distance_angstrom_mean,residue_min_distance_TYR318_angstrom_repstd,-0.01134462758205756,0.01134462758205756,toward_low,0.01,2.9707707767346276e-05,0.42442368626557103,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,0.002039624709308077,0.002039624709308077,toward_high,0.01,2.9707707767346276e-05,0.42442368626557103,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.01589905207563904,0.01589905207563904,toward_low,0.01,2.9614821038667044e-05,0.4347982235953839,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,0.01342159641407509,0.01342159641407509,toward_high,0.01,2.9614821038667044e-05,0.4347982235953839,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,residue_min_distance_TYR318_angstrom_repstd,-0.011317797746028977,0.011317797746028977,toward_low,0.01,2.9614821038667044e-05,0.4347982235953839,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,0.0011486822374161113,0.0011486822374161113,toward_high,0.01,2.9614821038667044e-05,0.4347982235953839,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd,ligand_palm_distance_angstrom_repstd,-0.04490617859434793,0.04490617859434793,toward_low,0.01,0.0014944680365447727,0.4269109065279364,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd,residue_min_distance_VAL179_angstrom_repstd,-0.015169617899943358,0.015169617899943358,toward_low,0.01,0.0014944680365447727,0.4269109065279364,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd,residue_min_distance_VAL106_angstrom_mean,0.01313041548253071,0.01313041548253071,toward_high,0.01,0.0014944680365447727,0.4269109065279364,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd,residue_min_distance_TYR318_angstrom_repstd,-0.010482221941800908,0.010482221941800908,toward_low,0.01,0.0014944680365447727,0.4269109065279364,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,ligand_pose_rmsd_angstrom_repstd,0.02285563738559605,0.02285563738559605,toward_high,0.01,0.0005776694282540344,0.44717169475154095,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,residue_min_distance_VAL179_angstrom_repstd,-0.015562021673872242,0.015562021673872242,toward_low,0.01,0.0005776694282540344,0.44717169475154095,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,residue_min_distance_VAL106_angstrom_mean,0.013764127103444086,0.013764127103444086,toward_high,0.01,0.0005776694282540344,0.44717169475154095,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,residue_min_distance_TYR318_angstrom_repstd,-0.011307176471958613,0.011307176471958613,toward_low,0.01,0.0005776694282540344,0.44717169475154095,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.04190914293824051,0.04190914293824051,toward_low,0.01,0.001394680862139988,0.45086842099777735,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.016169385320265694,0.016169385320265694,toward_low,0.01,0.001394680862139988,0.45086842099777735,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,0.013298226995418834,0.013298226995418834,toward_high,0.01,0.001394680862139988,0.45086842099777735,0,9,0.5
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_TYR318_angstrom_repstd,-0.0115783759914423,0.0115783759914423,toward_low,0.01,0.001394680862139988,0.45086842099777735,0,9,0.5
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.041771284028056965,0.041771284028056965,toward_low,0.01,0.0011495851731905726,0.4576178894351258,0,9,0.5
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,0.01412001380918168,0.01412001380918168,toward_high,0.01,0.0011495851731905726,0.4576178894351258,0,9,0.5
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,ligand_entrance_distance_angstrom_mean,0.002125798063533375,0.002125798063533375,toward_high,0.01,0.0011495851731905726,0.4576178894351258,0,9,0.5
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,0.0011860893468785708,0.0011860893468785708,toward_high,0.01,0.0011495851731905726,0.4576178894351258,0,9,0.5
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_palm_distance_angstrom_repstd,-0.32210943787343327,0.32210943787343327,toward_low,0.1,0.006493138123505821,0.35516549320794777,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,0.09792057315514661,0.09792057315514661,toward_high,0.1,0.006493138123505821,0.35516549320794777,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,0.030672275430882984,0.030672275430882984,toward_high,0.1,0.006493138123505821,0.35516549320794777,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,0.025850335168193992,0.025850335168193992,toward_high,0.1,0.006493138123505821,0.35516549320794777,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,ligand_palm_distance_angstrom_repstd,-1.2222794813209898,1.2222794813209898,toward_low,10.0,-0.056217863780731514,0.17595109944807708,0,6,0.6666666666666666
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,residue_min_distance_VAL106_angstrom_mean,0.8746774114133139,0.8746774114133139,toward_high,10.0,-0.056217863780731514,0.17595109944807708,0,6,0.6666666666666666
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,ligand_pose_rmsd_angstrom_repstd,0.8707331681236279,0.8707331681236279,toward_high,10.0,-0.056217863780731514,0.17595109944807708,0,6,0.6666666666666666
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,ligand_palm_depth_projection_angstrom_mean,0.6589397230515349,0.6589397230515349,toward_high,10.0,-0.056217863780731514,0.17595109944807708,0,6,0.6666666666666666
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,ligand_palm_distance_angstrom_repstd,-0.04522711528632449,0.04522711528632449,toward_low,0.01,0.0023063748985396445,0.48231513707555473,0,9,0.5
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.04160642359887126,0.04160642359887126,toward_low,0.01,0.0023063748985396445,0.48231513707555473,0,9,0.5
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,0.013761478094554228,0.013761478094554228,toward_high,0.01,0.0023063748985396445,0.48231513707555473,0,9,0.5
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,0.0016250150133218183,0.0016250150133218183,toward_high,0.01,0.0023063748985396445,0.48231513707555473,0,9,0.5
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,0.6758309237100161,0.6758309237100161,toward_high,1.0,0.016103323248540143,0.2250880499632647,0,8,0.5555555555555556
l2,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_pose_rmsd_angstrom_repstd,0.6613788918434899,0.6613788918434899,toward_high,1.0,0.016103323248540143,0.2250880499632647,0,8,0.5555555555555556
